customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1111-KJILS,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.0,1262.39,Yes
9352-RNVUA,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.42,87.57,Yes
5592-KTODO,Female,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.73,1547.74,No
5533-VZNVA,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.95,1261.7,No
2000-GWKWB,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,98.82,480.03,Yes
8361-FWSTN,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.49,378.93,Yes
3882-GGDWE,Female,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.64,672.45,Yes
3160-ZDWMP,Female,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.74,26.11,Yes
3543-BRARZ,Female,0,No,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,82.86,1002.93,Yes
1445-HKXXO,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,88.89,1604.84,Yes
4888-QLJTF,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.23,400.34,Yes
8687-MBSVJ,Female,1,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,101.17,1509.64,Yes
2795-LRGTX,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),88.37,879.82,Yes
5150-ZYDGJ,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.32,4746.85,Yes
8179-ATRYP,Female,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.39,1967.34,No
6458-DFZQG,Male,0,No,No,57,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,76.36,4350.28,No
7387-NPWIO,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),62.93,263.17,Yes
5132-RUTHO,Male,0,Yes,Yes,52,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,63.35,3288.77,Yes
9296-SZVFD,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,96.21,3743.45,No
9490-JCALW,Female,1,No,Yes,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,87.61,2193.82,Yes
4854-OUNZG,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),56.55,727.58,No
5304-XSGCC,Female,0,No,Yes,54,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),86.83,4686.58,No
5857-YRTVN,Male,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),90.53,1164.07,Yes
5251-ZZGGE,Female,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,60.41,242.53,Yes
4234-ROTND,Male,0,Yes,No,20,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,62.76,1252.52,No
6543-UMVHO,Male,1,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.36,367.31,Yes
6235-DKRJQ,Male,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.1,3201.95,Yes
9221-OFWUP,Female,0,No,Yes,61,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,76.66,4673.14,No
9302-HIKBM,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.34,1795.74,No
3531-IESVC,Male,1,Yes,Yes,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.27,882.07,Yes
6268-CFJEY,Male,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),84.71,4508.19,No
7229-XGVRW,Male,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.76,571.6,Yes
2184-YDXZG,Female,0,No,Yes,50,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),62.93,3134.89,No
8116-JWRAD,Female,0,No,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.02,968.97,No
5507-PPRHJ,Female,0,No,No,5,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,66.2,333.83,Yes
4535-WXKFA,Female,1,No,No,54,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,64.35,3486.18,No
4773-LYFMZ,Male,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,60.92,849.87,Yes
1848-AHVHX,Female,1,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.55,749.49,No
6866-NXJOG,Female,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),96.04,2314.48,Yes
5681-DYRYJ,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),96.28,3550.97,Yes
9530-NMOPB,Male,0,No,No,2,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),78.98,146.92,No
3652-DURQJ,Female,1,Yes,Yes,62,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),55.94,3451.14,No
8054-LUZIN,Female,1,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.44,1179.43,No
3427-ZFSDT,Male,1,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.22,315.88,Yes
6840-SCNQM,Female,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,64.32,1233.71,Yes
8144-AYQPR,Male,0,No,Yes,51,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,89.82,4594.52,No
5065-NVWQC,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,77.38,99.03,Yes
3087-YBBZI,Female,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,75.87,3723.9,No
9724-YFZLY,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.88,3698.39,Yes
5488-GLZYE,Male,0,No,No,29,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,74.1,2148.54,No
1783-ELXZT,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.54,952.29,Yes
6267-WKULC,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.93,352.14,Yes
4526-VJWOB,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.98,60.53,Yes
2932-DRXWA,Female,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,95.93,3363.32,Yes
1289-DCQNB,Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.08,1580.92,Yes
6962-YMAYW,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.13,375.02,Yes
2473-BUEDL,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,98.88,2390.53,Yes
8673-CTJTR,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),87.25,4180.73,Yes
6300-UUJAF,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.32,385.47,No
5257-GTUUU,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.38,4193.31,Yes
6905-USDMR,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.11,506.12,No
2139-YXMSQ,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,92.3,6563.56,No
6952-FSTAH,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.25,1181.57,No
4920-UVORG,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.36,70.4,Yes
1304-DLMDU,Male,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,83.48,515.93,Yes
4936-GIAPR,Female,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.73,537.02,Yes
9366-FBIDM,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,84.67,4997.56,Yes
7506-MKSHG,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,29.13,685.24,No
9783-CQROQ,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.49,385.56,Yes
3410-EPOJN,Male,0,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),53.35,953.8,No
9737-PSHOJ,Male,0,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),77.33,1234.46,Yes
4956-ZVLWM,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,59.59,241.67,Yes
6000-QTLYE,Female,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),86.75,856.04,Yes
4179-ATPLI,Female,0,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,61.44,1155.41,Yes
6996-QQDNS,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.74,52.91,Yes
9262-CALOK,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.59,86.46,Yes
1105-BZDQQ,Male,1,Yes,No,32,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,75.6,2423.59,Yes
8899-HWNXD,Female,1,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.82,3125.62,Yes
1933-SXDCT,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.56,1233.52,No
9261-WGNLP,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.18,824.87,Yes
5787-HWBMH,Male,0,No,No,4,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),88.29,353.81,Yes
7356-TPDPT,Male,1,Yes,No,47,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,79.54,3738.22,No
7618-DPWWU,Male,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,35.47,48.7,No
1164-OZHGN,Male,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.55,33.36,No
8846-WZRJR,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.36,907.67,Yes
8149-JGZGG,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),58.71,280.94,Yes
5292-ANRMY,Male,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.2,4964.85,Yes
6095-HJQFO,Male,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.16,3496.84,Yes
6966-YPHST,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,87.29,1919.81,Yes
6134-CFYHP,Female,0,No,No,46,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.66,3291.0,Yes
1366-MZTOR,Male,0,No,No,37,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),68.56,2536.26,No
1012-XHNKF,Female,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,98.89,586.74,Yes
8485-XYAYB,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,64.41,73.38,Yes
4212-AXXDX,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,89.13,1243.94,Yes
8446-BUZTP,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,89.73,1978.65,No
5016-EZHLY,Male,0,Yes,Yes,62,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),68.98,4281.14,No
1442-AAOQB,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),86.69,4669.04,No
3995-ZILDM,Female,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,78.25,5089.09,Yes
6766-NIWAA,Female,1,No,No,2,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),68.83,131.96,No
9067-AVJBU,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.64,1408.82,Yes
6582-CYWIQ,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.73,3778.84,Yes
4220-MCDDK,Male,0,No,No,70,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Mailed check,53.15,3717.38,No
2499-GZKXK,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,100.31,1909.79,Yes
3788-MLJGS,Female,1,Yes,Yes,4,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,75.71,306.08,Yes
7731-TVOEX,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,63.33,560.79,Yes
7347-UKEPZ,Male,0,No,No,61,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,74.02,4518.06,Yes
2210-EPLWB,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),88.39,357.66,Yes
5349-FWUYD,Female,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),91.88,4671.75,Yes
1989-MJQNX,Male,0,No,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,55.12,313.89,Yes
8342-HWXRC,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.6,465.0,No
7360-QXXGM,Male,0,No,No,53,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),53.83,2841.18,No
6444-DZJMJ,Female,0,Yes,No,53,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.26,3512.76,Yes
4865-VLAUT,Male,0,No,No,58,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,59.79,3466.19,No
9083-GIHMN,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.85,124.47,Yes
6735-UVRPK,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.4,1049.22,No
4746-UBCDV,Female,0,No,No,34,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,92.73,3142.5,Yes
3436-JTBLE,Female,1,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.2,1033.4,No
5004-WADUX,Male,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.4,3314.33,Yes
2374-LPXQU,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),92.04,6630.03,No
7704-QRBYD,Male,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.15,1820.4,No
5274-KQLBF,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),60.34,4045.57,No
1968-ETUIW,Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,64.27,251.33,Yes
8962-HVUWF,Male,1,No,No,3,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),55.85,156.93,Yes
3954-OBMVP,Male,1,Yes,No,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.42,2043.66,Yes
1774-HFXGR,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.18,4647.63,Yes
8197-VYVTG,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,70.67,2100.21,Yes
2986-EAOZC,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.91,303.63,No
7311-YIOJB,Male,0,No,Yes,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.28,281.19,Yes
6363-ESMKA,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.68,1721.75,Yes
4477-OZRPI,Male,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.35,1782.2,No
4839-WKMZB,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),95.94,4134.51,No
5389-HRPUL,Male,1,No,No,69,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,76.76,5283.83,No
6322-FCNBK,Male,0,Yes,No,29,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),62.59,1816.92,No
5721-AXALO,Male,0,No,No,15,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,68.49,1027.39,Yes
6668-FPLLC,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.73,1230.18,No
3589-WBGBU,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,86.41,92.58,Yes
1938-KNCNK,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.54,3688.98,Yes
7627-QPCYJ,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),64.82,1046.24,No
9564-OHRCG,Male,1,No,No,43,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),61.37,2626.91,No
9893-JTINW,Male,1,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.07,82.39,Yes
7587-ADZFV,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,89.22,264.13,Yes
2561-VECBC,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),93.5,5240.22,No
4656-SSQRK,Male,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.64,1934.42,Yes
1209-XFGAF,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.9,47.08,Yes
5945-MVSGS,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,88.18,2907.12,No
3824-CWLTX,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),91.13,4291.02,No
2853-RHIMH,Female,0,Yes,No,32,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),73.25,2331.69,Yes
1181-JQGQW,Male,0,No,No,4,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,81.56,320.93,Yes
8089-XBCSA,Male,0,No,No,13,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),61.15,772.32,No
5244-UJUNM,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.9,1084.76,No
3021-FSUJW,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,65.79,450.29,Yes
6969-USEYK,Female,0,Yes,Yes,68,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,71.35,4840.19,No
1713-QDZUR,Male,1,No,No,56,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),58.9,3303.81,No
6307-RANHB,Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,56.15,3899.18,No
7734-BDASU,Male,1,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,93.87,654.85,Yes
3857-ATVOD,Female,0,Yes,No,28,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,64.6,1826.62,Yes
3737-MJXHJ,Male,1,No,Yes,21,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,65.71,1369.85,No
